1612480,9/13/2011,12:18AM,0.619,HH,4,
1612480,9/13/2011,6:30AM,0.066,LL,1,
1612480,9/13/2011,12:54PM,0.582,HH,4,
1612480,9/13/2011,6:36PM,0.139,L,2,
1612480,9/14/2011,12:42AM,0.558,H,3,
1612480,9/14/2011,6:48AM,0.037,LL,1,
1612480,9/14/2011,1:30PM,0.566,HH,4,
1612480,9/14/2011,7:06PM,0.163,L,2,
1612480,9/15/2011,12:42AM,0.512,H,3,
1612480,9/15/2011,7:30AM,0.039,LL,1,
1612480,9/15/2011,1:54PM,0.552,HH,4,
1612480,9/15/2011,7:24PM,0.22,L,2,
1612480,9/16/2011,12:48AM,0.469,H,3,
1612480,9/16/2011,7:36AM,0.012,LL,1,
1612480,9/16/2011,2:36PM,0.533,HH,4,
1612480,9/16/2011,7:48PM,0.252,L,2,
1612480,9/17/2011,12:48AM,0.454,H,3,
1612480,9/17/2011,8:12AM,0.029,LL,1,
1612480,9/17/2011,3:24PM,0.532,HH,4,
1612480,9/17/2011,8:30PM,0.35,L,2,
1612480,9/18/2011,12:48AM,0.444,H,3,
1612480,9/18/2011,8:12AM,0.048,LL,1,
1612480,9/18/2011,4:18PM,0.5,HH,4,
1612480,9/18/2011,9:18PM,0.394,L,2,
1612480,9/19/2011,12:42AM,0.431,H,3,
1612480,9/19/2011,8:48AM,0.072,LL,1,
1612480,9/19/2011,6:36PM,0.505,HH,4,
1612480,9/20/2011,9:06AM,0.115,LL,1,
1612480,9/20/2011,8:36PM,0.541,HH,4,
1612480,9/21/2011,11:54AM,0.175,LL,1,
1612480,9/21/2011,9:24PM,0.611,HH,4,
1612480,9/22/2011,1:54PM,0.166,LL,1,
1612480,9/22/2011,9:54PM,0.668,HH,4,
1612480,9/23/2011,4:48AM,0.286,L,2,
1612480,9/23/2011,9:24AM,0.395,H,3,
1612480,9/23/2011,3:30PM,0.129,LL,1,
1612480,9/23/2011,10:24PM,0.705,HH,4,
1612480,9/24/2011,4:48AM,0.231,L,2,
1612480,9/24/2011,10:12AM,0.465,H,3,
1612480,9/24/2011,4:06PM,0.09,LL,1,
1612480,9/24/2011,11:00PM,0.725,HH,4,
1612480,9/25/2011,5:00AM,0.166,L,2,
1612480,9/25/2011,10:54AM,0.548,H,3,
1612480,9/25/2011,4:42PM,0.064,LL,1,
1612480,9/25/2011,11:12PM,0.713,HH,4,
1612480,9/26/2011,5:24AM,0.07,LL,1,
1612480,9/26/2011,11:36AM,0.636,H,3,
1612480,9/26/2011,5:18PM,0.107,L,2,
1612480,9/26/2011,11:48PM,0.691,H,3,
1612480,9/27/2011,5:42AM,0.023,LL,1,
1612480,9/27/2011,12:36PM,0.714,HH,4,
1612480,9/27/2011,6:06PM,0.127,L,2,
1612480,9/28/2011,12:06AM,0.634,H,3,
1612480,9/28/2011,6:18AM,-0.062,LL,1,
1612480,9/28/2011,1:24PM,0.751,HH,4,
1612480,9/28/2011,7:00PM,0.166,L,2,
1612480,9/29/2011,12:18AM,0.589,H,3,
1612480,9/29/2011,6:48AM,-0.096,LL,1,
1612480,9/29/2011,2:18PM,0.747,HH,4,
1612480,9/29/2011,7:36PM,0.249,L,2,
1612480,9/30/2011,12:36AM,0.544,H,3,
1612480,9/30/2011,7:24AM,-0.113,LL,1,
1612480,9/30/2011,3:12PM,0.732,HH,4,
1612480,9/30/2011,8:42PM,0.334,L,2,
1612480,10/1/2011,1:12AM,0.49,H,3,
1612480,10/1/2011,8:18AM,-0.067,LL,1,
1612480,10/1/2011,3:48PM,0.649,HH,4,
1612480,10/2/2011,8:48AM,0,LL,1,
1612480,10/2/2011,5:06PM,0.642,HH,4,
1612480,10/3/2011,9:18AM,0.069,LL,1,
1612480,10/3/2011,7:18PM,0.57,HH,4,
1612480,10/4/2011,9:54AM,0.137,LL,1,
1612480,10/4/2011,7:42PM,0.59,HH,4,
1612480,10/5/2011,1:18PM,0.176,LL,1,
1612480,10/5/2011,9:12PM,0.549,HH,4,
1612480,10/6/2011,4:24AM,0.242,L,2,
1612480,10/6/2011,9:12AM,0.312,H,3,
1612480,10/6/2011,2:48PM,0.162,LL,1,
1612480,10/6/2011,9:42PM,0.569,HH,4,
1612480,10/7/2011,4:18AM,0.214,L,2,
1612480,10/7/2011,9:48AM,0.386,H,3,
1612480,10/7/2011,3:18PM,0.181,LL,1,
1612480,10/7/2011,10:06PM,0.568,HH,4,
1612480,10/8/2011,4:42AM,0.181,L,2,
1612480,10/8/2011,10:18AM,0.497,H,3,
1612480,10/8/2011,4:12PM,0.168,L,2,
1612480,10/8/2011,10:48PM,0.554,HH,4,
1612480,10/9/2011,4:12AM,0.147,LL,1,
1612480,10/9/2011,11:06AM,0.53,H,3,
1612480,10/9/2011,4:54PM,0.205,L,2,
1612480,10/9/2011,10:30PM,0.55,HH,4,
1612480,10/10/2011,5:12AM,0.079,LL,1,
1612480,10/10/2011,11:36AM,0.611,HH,4,
1612480,10/10/2011,5:18PM,0.194,L,2,
1612480,10/10/2011,11:12PM,0.543,H,3,
1612480,10/11/2011,5:18AM,0.071,LL,1,
1612480,10/11/2011,11:54AM,0.653,HH,4,
1612480,10/11/2011,5:48PM,0.248,L,2,
1612480,10/11/2011,11:36PM,0.569,H,3,
1612480,10/12/2011,5:42AM,0.074,LL,1,
1612480,10/12/2011,12:36PM,0.699,HH,4,
1612480,10/12/2011,6:30PM,0.283,L,2,
1612480,10/12/2011,11:30PM,0.521,H,3,
1612480,10/13/2011,6:18AM,0.022,LL,1,
1612480,10/13/2011,12:54PM,0.674,HH,4,
1612480,10/13/2011,6:42PM,0.288,L,2,
1612480,10/13/2011,11:30PM,0.487,H,3,
1612480,10/14/2011,6:24AM,-0.02,LL,1,
1612480,10/14/2011,1:36PM,0.648,HH,4,
1612480,10/14/2011,7:54PM,0.298,L,2,
1612480,10/15/2011,12:36AM,0.445,H,3,
1612480,10/15/2011,6:48AM,-0.002,LL,1,
1612480,10/15/2011,2:12PM,0.615,HH,4,
1612480,10/15/2011,8:24PM,0.337,L,2,
1612480,10/16/2011,12:42AM,0.4,H,3,
1612480,10/16/2011,7:42AM,-0.033,LL,1,
1612480,10/16/2011,3:12PM,0.648,HH,4,
1612480,10/16/2011,9:48PM,0.388,L,2,
1612480,10/17/2011,12:36AM,0.426,H,3,
1612480,10/17/2011,8:00AM,0.007,LL,1,
1612480,10/17/2011,4:18PM,0.606,HH,4,
1612480,10/18/2011,8:36AM,0.054,LL,1,
1612480,10/18/2011,5:00PM,0.577,HH,4,
1612480,10/19/2011,10:00AM,0.069,LL,1,
1612480,10/19/2011,6:06PM,0.541,HH,4,
1612480,10/20/2011,10:42AM,0.106,LL,1,
1612480,10/20/2011,8:00PM,0.596,HH,4,
1612480,10/21/2011,3:42AM,0.246,L,2,
1612480,10/21/2011,7:12AM,0.279,H,3,
1612480,10/21/2011,1:18PM,0.205,LL,1,
1612480,10/21/2011,8:18PM,0.59,HH,4,
1612480,10/22/2011,4:12AM,0.195,L,2,
1612480,10/22/2011,9:12AM,0.408,H,3,
1612480,10/22/2011,2:12PM,0.176,LL,1,
1612480,10/22/2011,9:00PM,0.623,HH,4,
1612480,10/23/2011,3:54AM,0.085,LL,1,
1612480,10/23/2011,10:12AM,0.507,H,3,
1612480,10/23/2011,3:36PM,0.171,L,2,
1612480,10/23/2011,9:42PM,0.611,HH,4,
1612480,10/24/2011,4:18AM,0.026,LL,1,
1612480,10/24/2011,10:42AM,0.611,H,3,
1612480,10/24/2011,4:30PM,0.166,L,2,
1612480,10/24/2011,10:18PM,0.622,H,3,
1612480,10/25/2011,4:36AM,-0.048,LL,1,
1612480,10/25/2011,11:42AM,0.703,HH,4,
1612480,10/25/2011,5:18PM,0.21,L,2,
1612480,10/25/2011,10:36PM,0.568,H,3,
1612480,10/26/2011,5:12AM,-0.121,LL,1,
1612480,10/26/2011,12:06PM,0.817,HH,4,
1612480,10/26/2011,6:24PM,0.281,L,2,
1612480,10/26/2011,11:18PM,0.506,H,3,
1612480,10/27/2011,5:42AM,-0.175,LL,1,
1612480,10/27/2011,1:06PM,0.815,HH,4,
1612480,10/27/2011,7:12PM,0.278,L,2,
1612480,10/27/2011,11:30PM,0.503,H,3,
1612480,10/28/2011,6:24AM,-0.154,LL,1,
1612480,10/28/2011,1:48PM,0.859,HH,4,
1612480,10/28/2011,8:12PM,0.349,L,2,
1612480,10/29/2011,12:12AM,0.467,H,3,
1612480,10/29/2011,7:12AM,-0.111,LL,1,
1612480,10/29/2011,2:48PM,0.867,HH,4,
1612480,10/29/2011,9:18PM,0.364,L,2,
1612480,10/30/2011,12:48AM,0.449,H,3,
1612480,10/30/2011,7:36AM,-0.035,LL,1,
1612480,10/30/2011,3:36PM,0.803,HH,4,
1612480,10/31/2011,8:36AM,-0.001,LL,1,
1612480,10/31/2011,4:18PM,0.722,HH,4,
1612480,11/1/2011,8:42AM,0.079,LL,1,
1612480,11/1/2011,5:30PM,0.667,HH,4,
1612480,11/2/2011,10:18AM,0.146,LL,1,
1612480,11/2/2011,6:36PM,0.582,HH,4,
1612480,11/3/2011,3:48AM,0.221,L,2,
1612480,11/3/2011,7:06AM,0.275,H,3,
1612480,11/3/2011,12:00PM,0.244,L,2,
1612480,11/3/2011,7:42PM,0.552,HH,4,
1612480,11/4/2011,3:00AM,0.192,LL,1,
1612480,11/4/2011,10:48AM,0.323,H,3,
1612480,11/4/2011,2:18PM,0.258,L,2,
1612480,11/4/2011,8:36PM,0.495,HH,4,
1612480,11/5/2011,3:30AM,0.124,LL,1,
1612480,11/5/2011,9:42AM,0.4,H,3,
1612480,11/5/2011,3:12PM,0.255,L,2,
1612480,11/5/2011,9:06PM,0.482,HH,4,
1612480,11/6/2011,3:30AM,0.069,LL,1,
1612480,11/6/2011,10:36AM,0.499,HH,4,
1612480,11/6/2011,4:18PM,0.285,L,2,
1612480,11/6/2011,9:24PM,0.485,H,3,
1612480,11/7/2011,4:12AM,0.057,LL,1,
1612480,11/7/2011,11:24AM,0.597,HH,4,
1612480,11/7/2011,4:42PM,0.267,L,2,
1612480,11/7/2011,10:06PM,0.461,H,3,
1612480,11/8/2011,4:18AM,0.002,LL,1,
1612480,11/8/2011,11:48AM,0.637,HH,4,
1612480,11/8/2011,5:48PM,0.262,L,2,
1612480,11/8/2011,10:18PM,0.443,H,3,
1612480,11/9/2011,4:42AM,-0.029,LL,1,
1612480,11/9/2011,12:12PM,0.681,HH,4,
1612480,11/9/2011,5:54PM,0.272,L,2,
1612480,11/9/2011,10:36PM,0.415,H,3,
1612480,11/10/2011,5:18AM,-0.052,LL,1,
1612480,11/10/2011,12:42PM,0.722,HH,4,
1612480,11/10/2011,6:48PM,0.294,L,2,
1612480,11/10/2011,10:42PM,0.395,H,3,
1612480,11/11/2011,5:54AM,-0.074,LL,1,
1612480,11/11/2011,1:12PM,0.749,HH,4,
1612480,11/11/2011,7:42PM,0.31,L,2,
1612480,11/11/2011,11:48PM,0.363,H,3,
1612480,11/12/2011,6:06AM,-0.057,LL,1,
1612480,11/12/2011,1:36PM,0.749,HH,4,
1612480,11/13/2011,6:54AM,-0.067,LL,1,
1612480,11/13/2011,2:18PM,0.727,HH,4,
1612480,11/13/2011,9:18PM,0.314,L,2,
1612480,11/14/2011,12:12AM,0.347,H,3,
1612480,11/14/2011,7:06AM,-0.051,LL,1,
1612480,11/14/2011,2:48PM,0.68,HH,4,
1612480,11/14/2011,9:48PM,0.311,L,2,
1612480,11/15/2011,1:18AM,0.351,H,3,
1612480,11/15/2011,7:48AM,-0.026,LL,1,
1612480,11/15/2011,4:00PM,0.658,HH,4,
1612480,11/16/2011,8:12AM,0.035,LL,1,
1612480,11/16/2011,4:36PM,0.676,HH,4,
1612480,11/17/2011,9:18AM,0.13,LL,1,
1612480,11/17/2011,5:18PM,0.617,HH,4,
1612480,11/18/2011,10:12AM,0.198,LL,1,
1612480,11/18/2011,6:24PM,0.581,HH,4,
1612480,11/19/2011,2:24AM,0.177,LL,1,
1612480,11/19/2011,8:12AM,0.329,H,3,
1612480,11/19/2011,12:36PM,0.286,L,2,
1612480,11/19/2011,7:24PM,0.543,HH,4,
1612480,11/20/2011,2:36AM,0.07,LL,1,
1612480,11/20/2011,10:36AM,0.404,H,3,
1612480,11/20/2011,3:06PM,0.275,L,2,
1612480,11/20/2011,7:48PM,0.555,HH,4,
1612480,11/21/2011,3:06AM,0.013,LL,1,
1612480,11/21/2011,10:24AM,0.551,H,3,
1612480,11/21/2011,3:42PM,0.29,L,2,
